id,idedge,idnodo,hash,type,date,temperatura,umidade,rele,description
1305,1185,893,ebb19b01ac0d1f0b704e4037f30cfacf4dcd8ae7eaf0f5b06454103e41cbb0ac2c4a54e1114709b0deeac35f1d04855c696f08eab33922896cab029aab4bdf24,6,2023-09-08T14:16:20.414091,21,79,on,Alert data
1306,5343,673,f22c968fa09268166c3b4173801dbe4464b9c1bd3e39d379127e6f5f042ee939271e68f0b94f5e2880bf80c60f5d48a071219d3c48cfbacd23845a5ec235f2fa,10,2023-09-08T14:16:20.414091,20,79,on,Alert data
1307,3570,659,eacd89b3cb3174e308c4046f95abc1fb868ba132ea87acff752a3941399bbce50a921bc9cabc191ff39a5f3020ff1942b94b8fb02312077dc10b1f7df46b03de,5,2023-09-08T14:16:20.414091,20,79,on,Alert data
1308,4764,303,61e0c9a7ee82a11bcc341e479ac1ebd669ac52104ae92f2aadbf23692008484edf346bc5097d536e5f3ca1b6e12781c488695464d96027d7d692bfda1b87c07d,7,2023-09-08T14:16:20.414091,20,79,on,Alert data
1309,4206,558,b057f0c8b04f1d1dea26b5244cb137975911eb5cc389d6f5719a72b87f907fabbb1cf168bc6c2f37ee8b3179158c5bff68858ae1d8d902113de25c2703d1c6d1,9,2023-09-08T14:16:20.414091,21,80,off,Alert data
1310,9331,514,d98817ac8e31e34b2f4f4fc7fe3428d1a6a4362dd6079753aceb858ec5331b66dd5c8eb57a94afcdb555af74d69b9a9b3dcc58c7bee64ad4ff1af48822135986,8,2023-09-08T14:16:20.414091,20,80,on,Alert data
1311,4617,497,cebabb14dc88d6654b5b7d40d0a13b46d8bafbcc503d99afdac0fe3e2f0c7c3eed57317471fbd35dd2536c856e0f4f77927068779f3f755dfcad42d7ee74d61c,10,2023-09-08T14:16:20.414091,21,80,off,Alert data
1312,2539,148,1ca8b900c1fd87d2100afc70b187eabe387e656dea10dbd03f46b79f27d960eb8809a035ec645d57bc538bce4c78d620ff59ed4f7b61c1c244e5ba214300fc05,9,2023-09-08T14:16:20.414091,20,80,on,Alert data
1313,5021,359,686e60e98df97d4cf1c34044d1573b0b40d111b80210e1afd1e3e51e6d62485cb2dcaf03b266579a78c1b5e4edc20457479f9152d75ff7efdb52ec54868ad123,1,2023-09-08T14:16:20.414091,21,79,on,Alert data
1314,4620,622,3a5396b82ba08f5927d248e6a27320f1d41bf4e235fd5ce571b9b4819bafb4fc70e26c3637b8d7bced3cebaeb273a25758759d6dfd869ad3a888b2656c90c118,10,2023-09-08T14:16:20.414091,20,79,off,Alert data
1315,1089,531,3ab33fdf2b740be94688614687880c311b5190a64d8a6b077b75a179ac2ba27e4e2fa58d233558c4a8521ff0c3ab0610c5d9141863d739eba291b9133667bb45,7,2023-09-08T14:16:20.414091,20,79,on,Alert data
1316,5637,479,148156659a1c1f19eeb1d5f67dfd9906730bcb23e8c654057304fb3804b3a29fc9981225a67f76981dab305ed5cc90f5162322262f59376f74859463fc2d8aad,4,2023-09-08T14:16:20.414091,21,80,on,Alert data
1317,10020,810,690680aa344dd083ff4b94ea90ce122888ca4453edead33a07f97bd0b67fe99988f9d105373a34aa1d6d58cd854dbcbe2613f4656d8d7f210b3f47b1261fd934,1,2023-09-08T14:16:20.414091,21,80,on,Alert data
1318,4357,127,602ebd5d32feb422466e67cb40da3a66285d6b3eff8d40c5aa81a0f10e7e2e5925d96d54e0b54405329a4d42660d6f82fd198b1a68a48c24306b1e977b13994a,4,2023-09-08T14:16:20.415091,20,79,off,Alert data
1319,5157,501,a1d04305f7d15491738182bf5e10a37fd3afdd7fc6ae374dfb818c531776880c024f90dd91c1c0fd74cc3a90ad3b04d5ea5c07072407f9ec65b73be2e461529d,1,2023-09-08T14:16:20.415091,21,80,on,Alert data
1320,6460,317,0f39abfb530ddac4fe680b6c7dfcc2ce0de344282ff2b39db06f07c6a588d784ccfac7274ad9f2e9834e5ed59b362a111d0cff3b2c83ee8153d1ae2dc0b32a8e,4,2023-09-08T14:16:20.415091,20,79,on,Alert data
1321,2449,310,5a5e001d50dfd47e6f6815953e2bff40f66d7482df47d596b0ff28d01273a535e7f46aee95565ef8d4d89e070d3319413e5fef9f8abd6efe20b00c1115964e72,10,2023-09-08T14:16:20.415091,21,80,off,Alert data
1322,1616,221,e437f643f3d2f69c4a04e9a0c0229800c522ad486e4a36499c1fbaf5f2ed9777ec4ffdf8b7057af28025b04b07d3dd4b270cfcc2e6f38600ee88edc7eafc5aa1,9,2023-09-08T14:16:20.415091,20,80,off,Alert data
1323,5291,130,0d3313dc1ee98d2dcb0b4cc5896b8069f89d6ffc0b569f7218efc506131b1b09a3548034248abe66319623086d2624ded1c20db0bb2d50003d96979017602a6e,10,2023-09-08T14:16:20.415091,21,80,off,Alert data
1324,3132,537,a2f1ae8a47024d6dd07db5b0bd4758fe7a6049aaa18fbedbbc3a39e071d26a6aa9e04a338e5559834cb85ab2b6530a086fa11a8cbef5f633ad8c723a82e2a072,4,2023-09-08T14:16:20.415091,20,79,on,Alert data
1325,5520,225,7525e761f75b0c6e840467a6ce2e4652eed77ac16661ecfa332fb4d0359065b2e3ce8e922c50de746c72c17f13bf91f427feddae441bc495fbe600b5b523233b,7,2023-09-08T14:16:20.415091,20,80,on,Alert data
1326,3865,347,c0db49222bd097724a57f85f729c535aa9486d244ccad8e21bdafaeaa5f5c3d48ab9c86a721d2a1ddbd8b4e41a44310d0fd2cc989a53a2e69ae5a3b1853fba3a,3,2023-09-08T14:16:20.415091,20,80,on,Alert data
1327,1271,913,96a15c9d2f4e23716e36b81bbf2d69d8c83b957c8220c1969fe286c580de292fd95c1539a5522ac2693d62d3e2459410c0c20a06b81de9366d72061ac515dd8b,7,2023-09-08T14:16:20.415091,20,80,on,Alert data
1328,2869,111,bca52071a42228f204768f14b7e30ddecb0a58fb27b8d547b63907edb00a3c345dcdc4c55497c07afac0e685c8a61cfa8cea337182a4dae78fcc205626d7f8b1,8,2023-09-08T14:16:20.415091,21,79,off,Alert data
1329,279,938,81c3323fcc0a24b528bc3b2d94e930c2a63b006dffac183d55b04ed946299137013fc7551d0d48a025dd9cd1ef574a29c718057783dcbc2d02876436cf18103e,2,2023-09-08T14:16:20.415091,21,79,on,Alert data
1330,6163,377,198c328ff3df59b87aafb6ccb39e030d2e77c588d71ef45d3bcb6937804183f9e44bb7132a0e35db2ddfafc39d4b22a1899a13e61d29fe20ec8fb0015e2a5877,5,2023-09-08T14:16:20.415091,21,79,on,Alert data
1331,7208,438,6aa38fccab0d66979736679875a71158e836372982cd99bc41e37886e2188400f2b521e5765a1c74884e4a8d55709a918480e0ec329056461b454585dd0707f9,4,2023-09-08T14:16:20.415091,21,79,on,Alert data
1332,7501,701,80c54acec01e44e29eac065af5135c59786e046ba4f78d8a9d12f85f75c029a1a2cf9b12737448fb995b548fe96b455555a7589b4282670061f3aa0ea614d3e9,10,2023-09-08T14:16:20.415091,21,79,off,Alert data
1333,4934,483,781286c20c86c69e1bdffcd05ea6d83cc28e165fde01cc2ac47a81d5e882eba9a8dd3581793e22dcda772f2a1f4bfaa8d70cab3bc9f353657574ebef9c7a0bdc,9,2023-09-08T14:16:20.415091,21,80,on,Alert data
1334,9423,482,d5f7f43fe09aa6947175ce1774ffdd7ee2756f54cc69be45232373fc2dfd30ea82ccf1978902e6d988dd8d0b7e5574cfaa48606c2b136eba43de436a1ddee83f,5,2023-09-08T14:16:20.415091,21,79,on,Alert data
1335,1922,910,bed4095a9e7bf77714a6d1835eb8b3ac1add2fc443de57cea3592b6b2094342610b4cc19f9aed09cd676830d250781f57188522347ac06b317526b3399d0eed3,6,2023-09-08T14:16:20.415091,21,80,on,Alert data
1336,5712,422,ffc35b098fa131c9fdf6ab0b8cc6de89d482d6bb6d90513ace4075a775df1dd9cfe13e393d8f007591e81b6fd1c58c740c7ed6c6d9670e472f730296e3f5ce26,3,2023-09-08T14:16:20.415091,20,79,off,Alert data
1337,9525,352,6f0ac65fe01188660aad900bfe16c566ebf0e56c0a7d4a15bd831049108de80bd3a2fbf1a8b91662433a40458ec208a207cab073f190bd65b889e95e4fca8e09,7,2023-09-08T14:16:20.415091,20,80,on,Alert data
1338,701,138,574c0a01c1dbbab508193425fd9fb7f66dc14f49c4d68b49fd6711f84e4fd1002eae640cb59bcbebb049f69a32bd8df430d035499edfe84874468b040b5bd605,10,2023-09-08T14:16:20.415091,21,80,off,Alert data
1339,724,325,f6c55814a87a8ededca1a1c960d09a49e28b48b426ca55eb72f716a24c57e3aa70413cf623e342d31925f5666ddc0ba8d791beb4ddcaaf7dd165fc5b1a247b34,5,2023-09-08T14:16:20.415091,20,80,off,Alert data
1340,7329,637,eb3d2408a888771b14c6627956d3cb7cc2b3a0a20f73d0bd5a329dc14f3ad1bd385b1e57dc66d99b5b16a9aaea8656309d0f0aea0f85271ae06bf0816dcca37e,2,2023-09-08T14:16:20.415091,20,80,on,Alert data
1341,7275,813,c2852582379d29871270d5b06b42d64efb842f588573797cbf47c3879446e77fcc316d8fa85f1fea4910b424d7d31913e49ee370e05c622c51db9522e246375d,9,2023-09-08T14:16:20.415091,20,80,off,Alert data
1342,5782,911,ddd7cbaa66e370c6a8eb813a3770572d03800e0eca05a1b3e9c1f1e94586289acbba1b00e457c9def320b38cc389e564fd61efb72521a0a8cae714695347a1d6,7,2023-09-08T14:16:20.415091,21,79,on,Alert data
1343,6782,147,6d4c9610d05df34240d9c73a2411221e8c2af81d8627a513ea3b5c9c37fc72372cef1a12d4adcc8e358e4ff7f567859524d39947a259046066e11a14abd0e941,3,2023-09-08T14:16:20.415091,20,79,on,Alert data
1344,6236,208,6a4dc31d90f7d7ed08ac21150bdfbfc121abbf907482b85c0aa34e64b6f5b989ef6a59024311fedd098eec77a898bfe4e1ef591dae6d2ebbf76b510810b91f39,5,2023-09-08T14:16:20.415091,21,79,off,Alert data
1345,4543,183,9372a684820ac731d8d7b59eaa8719d3b49374b45329d516be27e79ae619f26087f60bd94a450440c45d34ebcc573beb03e2d8265f73182f4b710cb4fa154552,2,2023-09-08T14:16:20.415091,21,79,off,Alert data
1346,4335,134,711d714bf54e11244384da623db7afba5f3bf63e4eb9127d502191f4c38f1a6586ca7b12eea55d1a568540897996a9f6ebd6dbf7826d016fd592259b8922857a,4,2023-09-08T14:16:20.415091,21,79,on,Alert data
1347,8379,832,0a9c54d8b02ec7ad97f57b579471ba4cbf8a04c03137c1bb9bad266f1cdce33cc680448203669855b3660e7887354bd8acb9ef4ec0aa1db95582b6c063124a39,4,2023-09-08T14:16:20.415091,21,80,off,Alert data
1348,3639,696,bdda4d0886165e021a49babd3991a66cbd25f2a3396a191ea355f1bc05fee86eea244145293db4f5e72ef84b9ad420fd664915629f5b514949347e5eda194dff,6,2023-09-08T14:16:20.415091,20,80,off,Alert data
1349,4256,382,68b97c4beb417855529408f0d909273172f9451a16ef0aff106080f9797d189545b33618f4319c9e1690e960b713b9f16fde6f0735cdd1f02781909c383bf762,4,2023-09-08T14:16:20.415091,20,79,on,Alert data
1350,4871,999,2d49508c13d47c5f70d97ce037aa55b33e79dbeacf04a825b2e0e45c83489259540152b753f4e5fcee792a18c5d42a8c3912823d02b111d84c663bf7e352c6fa,10,2023-09-08T14:16:20.415091,21,80,off,Alert data
1351,8453,886,17487a5892ae665cc5a6a645cc7a6101fddf1ddc3fd4cf22181e504202b8cd95fc73bea5746c90cad61ea777c0f5d86c39b1cf78e7537d1b6697a8b9e643bacd,4,2023-09-08T14:16:20.415091,20,80,on,Alert data
1352,3086,501,92ab4a717d505020b29a58c1c86bb4603701342fbb919effdbf703815647d17083f83962718c9fe9a5c9bdbcb7bb3f5ccd417b12c0a5e11fc1682b6dce7a0708,6,2023-09-08T14:16:20.415091,21,80,on,Alert data
1353,4903,791,02ad08d3f172518e5774d8342f6d385573f999441711fba4bb3daaa2219276825af24d9d74520ee8f471a853fb732f9c0204f2e3ffeab6fbe69275419ec8cd6c,4,2023-09-08T14:16:20.415091,21,80,on,Alert data
1354,6296,187,2e19e7bc5785fb2f8bbf591030b40c757494c2cc7a62aa7ee0288589a70f05bbbed832d476c52baa60e20a7660553bbbdae2f9973f6c566ddb398dd269cb1276,5,2023-09-08T14:16:20.415091,21,79,on,Alert data
1355,6470,635,a97756e2ee1337eaf6285a99b26128f7b529a06255403c405d6e594a0c5bc12968b593c1064d8b01c1df3a7939880d6bba1f35113e298685f6fdd0b7a349e492,6,2023-09-08T14:16:20.415091,20,80,off,Alert data
1356,6688,315,f348420878a4e3f5819c11ece229d15eeb0bcfe9a2d0a00b13c46890f944b80d8ffad014fb9dbda117f56551cc0fda7b3d851b2d0574df77ab6d32500fc75d77,1,2023-09-08T14:16:20.415091,21,80,on,Alert data
1357,1486,722,81a48e69437024a9df44b11e68d5a86e65ae9150d34e9c2955bc47ff007309511cac643c367eb68b7328481d67a5227699dc1adc66af5597c3fddceeec51c06c,2,2023-09-08T14:16:20.415091,20,79,off,Alert data
1358,5333,762,bfb5b7901fd8eb0fd4c75377d162dd65a7dacb87d08a98afdaaea03980870a91aac56ab8d046f7eca51cc34759ec5d88f17a434abe49b1840f2a0b28c77ebda9,1,2023-09-08T14:16:20.415091,20,79,on,Alert data
1359,6126,140,6a8e18b7687bedf8697af0b9868b663037d5cccc3cb649ab227f44e68e62e0b9b53553f6a2451342039da755db467465759e350471e83532524762cf4e64330c,2,2023-09-08T14:16:20.415091,20,80,on,Alert data
1360,8861,580,58fab589ce830748a8867d54b95cd6434c4b8ace40a2f2a490c99fdae67214fd4176f34145f40e3def5ffd3760f6c2f10afc0d72103f46427e66183575429199,5,2023-09-08T14:16:20.415091,21,79,on,Alert data
1361,1607,647,1930d9d052e59f6fca48eb437e60e2928457e5d431b0e0b3d4ea446ed61845bd054cf2455bf014dbd5534ba621954cadeb8684ff5ef7f74333ba982a10f42eb8,6,2023-09-08T14:16:20.415091,20,80,on,Alert data
1362,5578,970,1b092c4696ae23a1ffbfd2ec04ca45330f1d07b4623ff6294b189e23102a7a94ee41d4f092340388fd75044be8f64d6ed5a959b390f6c83b6748c5d13197029a,5,2023-09-08T14:16:20.415091,20,80,on,Alert data
1363,1280,291,0c0c9dcf63a2947b61895f3c9a2d1b84818167a8356c3eab75679a879209a19cbdc47fae01d3c0633077db2e36ed473ebc7e1f3274156474d75219bc9dc09fa0,3,2023-09-08T14:16:20.415091,21,79,on,Alert data
1364,8881,977,bd27269f95da0217ee0999e12cc2afc05882c559d55c1660095bb38a7d96ecb5f8210a919b24069c3fcc17ccdaa13844a75948314c74aaac63b082df196ea818,3,2023-09-08T14:16:20.415091,21,79,on,Alert data
1365,7000,162,27af8b8ff9f9f1dd85da4af121c9d55342dbe72f64a8f6e5b29ae3c74cf800ad781eeccf707cb0741ac9cadbce3bb81a15a50e2b306db691038644d97dbfcab6,6,2023-09-08T14:16:20.415091,20,80,on,Alert data
1366,2715,179,802f468c2a7089a394d64f51897b2a04d29abc7b6bf56cd5b3a4368d112bf7a34bb0eb488163d09200dd49e346af050d1218a67e82d6a3d8c73cb5b4a373615a,7,2023-09-08T14:16:20.415091,20,79,off,Alert data
1367,5750,229,9076256b1b43178649aea1ee6407f527d4a568340f5731deccfb8da477605ec49843b913a6c55a680ab07a0a0c9cff3acd2d6758a46a5ae0ebd4f1024a61f559,8,2023-09-08T14:16:20.415091,21,79,on,Alert data
1368,314,285,e4de596e25796c9361c0c10473fd07b78cfe357d585ddc1a18b0ffd400a241f3e2a83c24d8b9524c85ff44ee27f615b17c23c6a91de400edcb07ec1cedee42e9,4,2023-09-08T14:16:20.415091,21,80,on,Alert data
1369,2686,684,ba87a31fc9efd183bf948932e57286984c619d5592f88b64c756ca7ae7fb28642916c205e6dab0d4ce2a06e243010c6713b7e8a58d9a0e2d37c96f2b680fb234,4,2023-09-08T14:16:20.415091,21,80,on,Alert data
1370,567,522,e1b3c9bffcf9bf5a0b9a2ed51c048fff0658011a2cd2cd6d4e32a0f615249b107cad3b768bd0d53e8b62532bda22279d7dead9f7efcf96bff33b88a394f4b0c6,2,2023-09-08T14:16:20.415091,20,80,on,Alert data
1371,1606,460,6eaae7f1693acb4840b8be65b42b9bef3cbfef749d27e9dae65b89d7da06093a1d0d801ac2a278c49c071ca56b10564535d950de6bf95737dbbacf03e5554f04,1,2023-09-08T14:16:20.415091,20,79,on,Alert data
1372,4978,831,bdfb22cd0163e6c60213de731e65e9cbfb14a7483992213ead6b3aa053af5127cf554d88bc53e85cd2163dd4e14b45aa113e0551a4adbc2f63d5a0027df20b34,5,2023-09-08T14:16:20.415091,20,80,on,Alert data
1373,138,920,7a6f6e1eadc2a8217770988bee5d28e9674e5d0129e11ec998d217388fd2c289185e1a45a9da706dc4373176416af37f1103f0f881df48a62c32e9eab6a02e69,3,2023-09-08T14:16:20.415091,21,80,off,Alert data
1374,10051,258,bd7ff7877b715bff6933d2b5daa3b615a42584546e6570ce81b3b6b352e42fde4f80be4865d08990d0efae4689e9124ef49883ce8282016c9d38b5c7bc8c147c,1,2023-09-08T14:16:20.415091,20,79,on,Alert data
1375,7332,713,519eeba8d42f3868d99dd4bdbd15340e853d6c9d1e1266ad3d4133a7c1fc60c3bb9bb207af878bc2b5a3564b4942ef9c3d103711516bbd3a262a6ff8e534acdf,8,2023-09-08T14:16:20.415091,20,79,off,Alert data
1376,5650,678,c1b634a4fec27437252e2d60b8c6a20d311efb7efd4035d24bf4119d43a8d01d9aa91da6f708eda5895f47233d713d7e318350a90d80c611d5a430b457c310c1,3,2023-09-08T14:16:20.415091,20,79,on,Alert data
1377,1989,373,0ab751a6c16a7f5a27df252e7b0ce7962ee5f4ecc678deb90c47f9aceaf218a8aeb023d2b390ef97640915d18df344e751422e902d01a07abbbee5c697b6d7b8,8,2023-09-08T14:16:20.415091,20,79,off,Alert data
1378,806,942,d1becdd4f67813fda73ac3d15f8a19de99b1a405a3337c281f1c4ecbde841c588000aa201ccf72a0c63956721942d431f40ac459c7ce924503fdfc1658a04d76,2,2023-09-08T14:16:20.415091,20,80,on,Alert data
1379,3877,334,be9cb34b70b5544d1f8552b18fcbef35279f8ddea0d593eb0fc033b3507d4128bde15799a0d0cce23fd2db5a86b883e3f0fc4ccf01502188172deb4f7af8d8e0,4,2023-09-08T14:16:20.415091,21,79,on,Alert data
1380,7874,856,e96e9a975b2b19c32bb03a5fc26f7a85d1a54a6c180d50e00eadd40a519714f56f3bd6b68c8105942275265e059906806aa5cbbaf72ba1e73d2c1dd920e8e1fe,6,2023-09-08T14:16:20.415091,20,79,off,Alert data
1381,288,529,428a4d9c069ac40369110a9e781834d017d0238cb992c2a9cf23ae5bdcfe441eb018a9a18c4f511558db400995b518de2a9d2b48092cbab93dbf48d99f040007,8,2023-09-08T14:16:20.415091,21,80,on,Alert data
1382,3110,296,927d9be51a24f46a46fe97477462feec50b196da28e8570a7624f12041f2b3e73ee025b9615030ad3b425d09ebf6ee835c619664d24f7cf68f79f9d295cb01d8,8,2023-09-08T14:16:20.415091,20,79,on,Alert data
1383,9845,498,0f06182f012ec4899c26e16fdc9b52f3cee322d873cc3ca6205ae3d9baf7127e71cedc840466b315b3aa8522143b29cac84094b3e41c9508fa63ff072b958cba,8,2023-09-08T14:16:20.415091,20,79,off,Alert data
1384,2868,722,56408a6ba3549a362ab752432ab61e25f11acc3401431f7cdf90d9780a9967450526c2f53c529f4b12581844bc4bf9814573a87b0d89a69b3ccc568bcfefc361,4,2023-09-08T14:16:20.415091,21,80,on,Alert data
1385,5183,672,64204ab85798095e20fe3ab4256a7261818347afe4d18710b789795ca81f2bc98b4e45ddfa05ef6011dfb63b543fe9f317167648a4d993a790404c986adccfc2,3,2023-09-08T14:16:20.415091,21,79,on,Alert data
1386,8399,486,fd191853bee1f03e01a7dbbbbae89b7510e5a1dbb533d4ee32d47a1f7c2eac0b857d825bd446f03f1fede9bd6de5e6d25b23906a3cd1267babae0798808fbf66,3,2023-09-08T14:16:20.415091,21,79,on,Alert data
1387,4288,868,445d3e68bad99803784637990960c2c0014b766489d949558da3222f35f8765fd1eec7292e4d878ce5b7a381d4ece55ec7b2eff2c09e2d84a09e488f4e6c7cb2,8,2023-09-08T14:16:20.415091,20,80,off,Alert data
1388,4814,812,2b63f19ca575a5ae6f690af386fb1b5faf7602e6f6f65d43ad6db763a25175ee701c938bdc7a1e0989ece00f4491a550d594e82c33b0c9b5717b6d64cea3f4b8,4,2023-09-08T14:16:20.415091,20,79,off,Alert data
1389,4241,874,9b41ecaa30226125a50a0996e6f22ac66e5d13b5b02e3565a69ef9f13a97d101873910dd5517a0e0554dc2c5aabe21bc9decbb646e9bbcc66eb626dd74d43ea0,2,2023-09-08T14:16:20.415091,20,80,on,Alert data
1390,8870,876,cb8a43c0070ab2b4661d7f24f7f5fb41c73c974a1020965720c9a176e00fbc43a05dbd0786d224f43792d4b3697fd1319d66ba992713749e654990b4adfc36a8,1,2023-09-08T14:16:20.416092,21,79,off,Alert data
1391,6444,776,9bcc838a4f96dd9f473ee24548cafe5d688ba4fbb306d85f076e433d292d7f863faae68f260d06e398fb2917307bc29804c886efe5ac0a1c31bffe9a773d8f12,5,2023-09-08T14:16:20.416092,20,79,on,Alert data
1392,9339,562,8af15968ce7287442204a26f411ff8c3aa6f43167d39a2719df5c4540b3174d41a6c8063db82eb49433805cd52f5bc1388bbd032c2c35260e05868c1bba68e27,10,2023-09-08T14:16:20.416092,21,80,on,Alert data
1393,5672,936,b13ad58e98b35554c354bf9cec0b4dca5e385f89eab9172dd7bf029b068b3c3fca86db9255e747379d0b6291c5c9967fdb7b274a0539300d7bdbb7cfa5037d05,5,2023-09-08T14:16:20.416092,21,79,on,Alert data
1394,800,707,e56674c85effb05c01403899f5bf0dca1e66a5f4bc954684a1bf59dd670c8587b3837501ea4696c4983a556d3e6724a51915d4f8067e535cd5415ca809722e18,3,2023-09-08T14:16:20.416092,20,80,off,Alert data
1395,6019,765,81a107c9c4163785e5deed19ee674be4f019d22e98e38d1099106eabed96ccd4873eb53d12face86b74703e265f7b7c1aed4c4b8091b1e29ec2e902bd59ceb75,3,2023-09-08T14:16:20.416092,21,79,off,Alert data
1396,3957,506,68ecb8c8d8b0d3b6c4c5eff9132c5672715371d29bcf78491f87e3512749f0f2fc5368b97a5341741b1d8b43d79945e6592c7bfc4439e5122bb18d4aa9bb9217,10,2023-09-08T14:16:20.416092,21,79,off,Alert data
1397,3089,350,9e21c39bdc7d0a84bc8b7da2281513f9ab663bbb1e533687f0520fb9bbf3c821f481a136fdedcf6f66c342f45f343733d077e37fc9d39ba2f18041857d29b2b2,8,2023-09-08T14:16:20.416092,21,80,off,Alert data
1398,6135,730,0627fea4d3122856cc3d4c0e1cf027ed17787d1efde377ddbce32b17d276f4d537b6264aab9b028a0a882a6923e2bd49d7946663f08dce843c9de777e159dc13,3,2023-09-08T14:16:20.416092,20,79,on,Alert data
1399,1058,130,dcdb6d1e88228353412b1a7973492d15d9a7d60e2042851981f9067198f592502538e18683a255e58ab137d49e6882b9171aa5c6b0201782efcbfa4b86f0b05d,3,2023-09-08T14:16:20.416092,21,79,off,Alert data
1400,7391,729,f4bb86b6c71c4d8f66a6186d96159e2e700c259b8ef5cb1534bcaa5c7a6950354e9419a220aba836a4e91624f519412a94361f857e370d3dbbe722a370db46c1,6,2023-09-08T14:16:20.416092,20,79,off,Alert data
1401,3624,693,f4596df70f72dc79c62da6b3a8af26ff242ae224525a1e241006735ddc8b04bf95c59b03bf095873e1fcfa28a68029146a9f8f66ddf0198710448b385eb1721c,9,2023-09-08T14:16:20.416092,21,80,on,Alert data
1402,4846,124,0d505ee090024b921852034f0134701888ad3ca1c4f3adb9e8353b3d64f59839b0553f6f98702664e732b705183a94cdd41f875cc06b323b4f731974584dae12,9,2023-09-08T14:16:20.416092,21,80,on,Alert data
1403,2348,319,4ba97143cecd7c930f04399ee510c97ecb6db989aea923bac4d98deffe8310ed21f8928adc3438fe31206e6a0880ee3fccc9121d1fe8bb500c6bd874b37a7c41,1,2023-09-08T14:16:20.416092,20,80,off,Alert data
1404,9104,928,22f80a779a7931ac0354183b0efa47a41099803308922cb0ce1685621e255adb571bd732d9ba00b6c1e17e733291b25767e5153372c8e95423bbb6158f8e08ea,2,2023-09-08T14:16:20.416092,20,80,off,Alert data
1405,3908,999,d17c1d16f60255be109ebc61bc23ed99c094baef85286e7a3e5867f856347d92ce88b6f7abe4948542a2235d1902d627d066bcf418ebef1720f8b4b5132d6989,3,2023-09-08T14:16:20.416092,21,80,on,Alert data
1406,7981,690,7cb4c294b3fe885308f24e76b1e03a26a7f1699154b38f742964d8d4f890a2d2f03f0c021288545fb1b2312291eac71e3f2f9a6224162392d6ff597236782de9,2,2023-09-08T14:16:20.416092,21,80,on,Alert data
1407,7008,618,dbdd7b0243ca992743ecdd43069d97276eb614206035b8e4293348060d716c9a8ae52c41cb3635650fbdc54a9cd5c1bd3ae89f8e2e19535a3637a88ed8694e8d,4,2023-09-08T14:16:20.416092,21,79,on,Alert data
1408,5638,926,2a39e28d36396c0e93007a6ce37a27a06470d2ca40e3362014b924e184d697f490f99b102d6a1b1d7fef56d32307b65183b83dc3a46351fd52ba697aaadb9429,10,2023-09-08T14:16:20.416092,20,80,on,Alert data
1409,7481,602,63d1a1fedea606170e37fc9343ff8e946df63db5a8a46ccc7324240ea8df8a752b76310412f6d0f247cd937449921e24f059094f69e274dcdf0df3fcee4ab636,9,2023-09-08T14:16:20.416092,21,79,on,Alert data
1410,7469,185,e57d0f76f2ca0d41959c6878e7004b0027e3ef0f75d9cfbb03bab02b5171a541c92297536b6af90ca5634cf085659ed2c4a371ee163bc29609e05e29bb0cee08,9,2023-09-08T14:16:20.416092,21,80,off,Alert data
1411,7215,414,ebef559e4fc8244fc6925cd091e7c76e3276abd370d9b16e17eea03e1cc910ba317d88c37bf579281a60835b4819c8f95068b33350874d767e8c78887a358fe8,10,2023-09-08T14:16:20.416092,20,79,off,Alert data
1412,8262,585,958d43bb715f3f918c124f64b76e8d19c66d870ec566e454f114bb5a362bee08f89661c2a4ba9ec068609093d61a0c7750a73eb47d188ac975fa1c3462106643,3,2023-09-08T14:16:20.416092,20,80,off,Alert data
1413,8482,174,ceafb0f397e5c6f756f4956fa69426b1aaedb6548582f19a54c63bba34c7f640f51d2966700621609c979b2433b753eaa81f3890b93eb8cc52b3398f970752ca,4,2023-09-08T14:16:20.416092,21,80,off,Alert data
1414,1271,682,8fa320c67dfe645e9bc862d5852c2e334e80f7092a107b85a8cf13475086dd1b9c46a9c5cba679279e5678983bfcfea72daa0fe8243655fd3ee796c05192cfcf,5,2023-09-08T14:16:20.416092,21,79,on,Alert data
1415,5622,236,263442e940dac8f18ccb08d79930456f97a961d3f1cf40308ae437385844e5a0a8247d2d4408c20ef33d34978d239facf7eb086127251c514d9b24ab837312cc,1,2023-09-08T14:16:20.416092,21,79,off,Alert data
1416,6284,935,b6dfd12ffc11e847a6e439a3d5f436b06bd257f5de478241fe357e4fa16c3dbfbcdf0cc1d35bf747cb529da3e2daeb9a0013b336fbe1eb2c1b97f42d53a99557,2,2023-09-08T14:16:20.416092,20,80,off,Alert data
1417,5552,674,bdec04b65fc8bc37ea58686017c6690cb6c9b752b2ea49b2eb04ebcb2894ed5b431eced38de03d6ddb373747b7cf3fcb4775d1d4a55a1319ee429c62e3761490,5,2023-09-08T14:16:20.416092,20,79,off,Alert data
1418,4526,236,b0cc0cfcfca7c51a3cd4e59c0883122d8565a9bdad93cd47a8368276e82e9f3747676821b5e882b3cf3eeccd1ffd901db62dff96df4f17a8cbbde39c08a4ca67,7,2023-09-08T14:16:20.416092,21,80,on,Alert data
